sequence_id,frame_index,timestamp_ms,ground_truth_label,model_label,model_confidence,top2_margin,proposal_label,proposal_state,controller_mode,expected_label,final_action,action_accepted,rejection_reason,cooldown_remaining,risk_cost,task_id,task_step
direct_c6:task_object_control_01,175,5775,no_gesture,click_2f,0.530776,0.250575,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,176,5808,no_gesture,click_2f,0.53713,0.252753,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,177,5841,no_gesture,click_2f,0.544545,0.268682,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,178,5874,no_gesture,click_2f,0.541899,0.267187,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,179,5907,no_gesture,click_2f,0.537837,0.259825,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,180,5940,no_gesture,click_2f,0.543335,0.27398,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,181,5973,no_gesture,click_2f,0.543246,0.277071,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,182,6006,no_gesture,click_2f,0.549636,0.292054,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,183,6039,no_gesture,click_2f,0.559691,0.30584,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,184,6072,no_gesture,click_2f,0.559329,0.308811,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,185,6105,no_gesture,click_2f,0.562976,0.310825,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,186,6138,no_gesture,click_2f,0.561268,0.309881,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,187,6171,no_gesture,click_2f,0.558665,0.308445,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,188,6204,no_gesture,click_2f,0.559911,0.309132,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,189,6237,no_gesture,click_2f,0.559737,0.309036,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,
direct_c6:task_object_control_01,190,6270,zoom_out,click_2f,0.524955,0.228679,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,191,6303,zoom_out,click_2f,0.520095,0.213405,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,192,6336,zoom_out,click_2f,0.513217,0.204754,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,193,6369,zoom_out,click_2f,0.511238,0.197541,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,194,6402,zoom_out,click_2f,0.509153,0.192272,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,195,6435,zoom_out,click_2f,0.498623,0.170287,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,196,6468,zoom_out,click_2f,0.49823,0.169337,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,197,6501,zoom_out,click_2f,0.501049,0.173039,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,198,6534,zoom_out,click_2f,0.505229,0.173791,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,199,6567,zoom_out,click_2f,0.502938,0.184403,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,200,6600,zoom_out,click_2f,0.513185,0.200293,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,201,6633,zoom_out,click_2f,0.514205,0.209101,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,202,6666,zoom_out,click_2f,0.516631,0.214478,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,203,6699,zoom_out,click_2f,0.559281,0.308784,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,204,6732,zoom_out,click_2f,0.525991,0.262421,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,205,6765,zoom_out,click_2f,0.529748,0.264296,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,206,6798,zoom_out,click_2f,0.529489,0.264166,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,207,6831,zoom_out,click_2f,0.529319,0.264082,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,208,6864,zoom_out,no_gesture,0.398886,0.090227,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,209,6897,zoom_out,no_gesture,0.397613,0.084544,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,210,6930,zoom_out,no_gesture,0.409751,0.107232,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,211,6963,zoom_out,no_gesture,0.415689,0.112259,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,212,6996,zoom_out,no_gesture,0.422749,0.132071,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,213,7029,zoom_out,no_gesture,0.432595,0.141118,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,214,7062,zoom_out,no_gesture,0.409183,0.104378,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,215,7095,zoom_out,no_gesture,0.413899,0.110248,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,216,7128,zoom_out,no_gesture,0.413332,0.11259,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,217,7161,zoom_out,no_gesture,0.423673,0.12914,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,218,7194,zoom_out,no_gesture,0.439226,0.155749,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,219,7227,zoom_out,no_gesture,0.439615,0.156316,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,220,7260,zoom_out,no_gesture,0.445329,0.156865,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,221,7293,zoom_out,no_gesture,0.56816,0.13632,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,222,7326,zoom_out,no_gesture,0.600344,0.200688,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,223,7359,zoom_out,no_gesture,0.576642,0.153284,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,224,7392,zoom_out,no_gesture,0.58596,0.171921,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,225,7425,zoom_out,no_gesture,0.56127,0.122539,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,226,7458,zoom_out,no_gesture,0.575146,0.150291,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,227,7491,zoom_out,no_gesture,0.556199,0.112398,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,228,7524,zoom_out,no_gesture,0.558158,0.116316,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,object_control,object_zoom_out
direct_c6:task_object_control_01,229,7557,zoom_out,click_2f,0.498691,0.219931,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,230,7590,zoom_out,click_2f,0.505411,0.218682,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,231,7623,zoom_out,click_2f,0.504647,0.222557,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,232,7656,zoom_out,click_2f,0.511935,0.225771,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,233,7689,zoom_out,click_2f,0.50523,0.222814,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,234,7722,zoom_out,click_2f,0.507939,0.224009,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,235,7755,zoom_out,click_2f,0.498563,0.219874,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,236,7788,zoom_out,click_2f,0.502142,0.221452,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_object_control_01,237,7821,zoom_out,click_2f,0.502482,0.221603,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,object_control,object_zoom_out
direct_c6:task_scroll_open_01,0,0,swipe_right,no_gesture,1.0,1.0,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,1,33,swipe_right,no_gesture,0.623982,0.247964,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,2,66,swipe_right,no_gesture,0.598326,0.196651,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,3,99,swipe_right,no_gesture,0.572951,0.145902,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,4,132,swipe_right,no_gesture,0.574823,0.149646,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,5,165,swipe_right,no_gesture,0.557548,0.115097,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,6,198,swipe_right,no_gesture,0.543136,0.108837,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,7,231,swipe_right,no_gesture,0.548016,0.1188,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,8,264,swipe_right,no_gesture,0.550423,0.123714,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,9,297,swipe_right,no_gesture,0.543762,0.110115,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,10,330,swipe_right,no_gesture,0.485077,0.112477,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,11,363,swipe_right,no_gesture,0.482895,0.107473,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,12,396,swipe_right,no_gesture,0.480596,0.1022,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,13,429,swipe_right,no_gesture,0.478592,0.097603,no_gesture,idle,direct_c6,,idle,False,idle,0,0.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,14,462,swipe_right,click_2f,0.456433,0.181419,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,15,495,swipe_right,click_2f,0.381671,0.151703,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,16,528,swipe_right,swipe_right,0.460393,0.198957,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,17,561,swipe_right,swipe_right,0.535527,0.308387,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,18,594,swipe_right,swipe_right,0.617118,0.433037,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,19,627,swipe_right,swipe_right,0.672758,0.514819,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,20,660,swipe_right,swipe_right,0.699107,0.554192,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,21,693,swipe_right,swipe_right,0.734315,0.605668,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,22,726,swipe_right,swipe_right,0.746602,0.624991,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,23,759,swipe_right,swipe_right,0.777026,0.66947,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,24,792,swipe_right,swipe_right,0.77979,0.673735,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,25,825,swipe_right,swipe_right,0.808453,0.715206,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,26,858,swipe_right,swipe_right,0.818979,0.730566,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,27,891,swipe_right,swipe_right,0.836969,0.758531,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,28,924,swipe_right,swipe_right,0.84078,0.763626,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,29,957,swipe_right,swipe_right,0.8472,0.773585,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,30,990,swipe_right,swipe_right,0.858031,0.789826,swipe_right,accepted,direct_c6,,navigate_next,True,,0,1.0,scroll_open,scroll_next_1
direct_c6:task_scroll_open_01,31,1023,no_gesture,click_2f,0.331859,0.022066,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,32,1056,no_gesture,click_2f,0.426619,0.169569,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,33,1089,no_gesture,click_2f,0.392541,0.156024,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,34,1122,no_gesture,click_2f,0.479868,0.190734,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,35,1155,no_gesture,click_2f,0.597449,0.3681,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,36,1188,no_gesture,click_2f,0.599938,0.369634,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,37,1221,no_gesture,click_2f,0.6002,0.369796,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,38,1254,no_gesture,click_2f,0.594856,0.366503,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,39,1287,no_gesture,click_2f,0.596895,0.367759,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,40,1320,no_gesture,click_2f,0.596348,0.367422,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,41,1353,no_gesture,click_2f,0.596468,0.367496,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,42,1386,no_gesture,click_2f,0.596545,0.367023,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,43,1419,no_gesture,click_2f,0.563858,0.2978,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,44,1452,no_gesture,click_2f,0.549645,0.261982,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,45,1485,no_gesture,click_2f,0.535743,0.234659,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
direct_c6:task_scroll_open_01,46,1518,no_gesture,click_2f,0.552529,0.266065,click_2f,accepted,direct_c6,,select_confirm,True,,0,2.0,scroll_open,
